urls,timestamp,record_id,titles,host_name,property_types,prices_per_night,location,ratings,num_reviews,cleaning_fee,baños,maximum_guests,dormitorios,camas,check_in_hour,check_out_hour,total_hours_checkin,acceso a la playa,acondicionador,admite mascotas,agua caliente,aire acondicionado,al lado de una massa de agua,almohadas y mantas adicionales,aparcamiento,apto para fumadores,arrocera,ascensor,bandeja de repostería,barbacoa,barreras de seguridad para bebés,batidora,bañera,bañera para bebés,bidé,bolera,botiquín,cafetera,café,caja de seguridad para llaves,caja fuerte,calefacción,calefactor portátil,cargador para vehículos eléctricos,cerradura en la puerta del dormitorio,champú,chimenea,cine,cocina,comedor al aire libre,compactador de residuos,conexión ethernet,congelador,copas de vino,cuna,cámaras de seguridad,desayuno incluido,detector de humo,detector de humohay alarmas de humo en el pasillo,detector de humopasillo,detector de humotenemos instalado detector-alarma de humos y de gases co2. ambos en el paso de entrada y salida a la cocina.,detector de monóxido de carbono,detector de monóxido de carbonococina,detector de monóxido de carbonohay una alarma de monóxido de carbono en la entrada de la cocina/ sala de estar.,detector de monóxido de carbonohay una alarma de monóxido de carbono. es en la puerta de entrada a la cocina/sala de estar,detector de monóxido de carbonotenemos instalado detector-alarma de humos y de gases co2. ambos en el paso de entrada y salida a la cocina.,disponible para estancias largaspermite estancias de 28 días o más,ducha exterior,entrada independiente,equipo para hacer ejercicio,espacio para guardar la ropa,extintor de incendios,frigorífico,gel de ducha,gimnasio,habitación temática,hervidor de agua,horno,jacuzzi,juegos de mesa,juegos gigantes,juegos recreativos,laser tag,lavadora,lavandería cercana,lavavajillas,libros y juguetes,libros y material de lectura,llegada autónoma,mesa de billar,mesa de comedor,mesa de ping-pong,mesa para cambiar pañales,microondas,mobiliario exterior,monitores de decibelios,monitores de decibelios en la propiedad,mosquitera,panificadora,patio,patio o balcón,perchas,persianas o cortinas opacas,personal en el edificio,piano,piscina,plancha,platos y cubiertos,platos y cubiertos para niños,productos de limpieza,protectores de enchufes,protectores para esquinas de mesa,rampa de skate,recepción por parte del anfitrión,rocódromo,ropa de cama,salvachispas,sauna,se permite dejar el equipaje,secador de pelo,secadora,seguros para ventanas,servicio de limpieza,servicios básicos,sistema de sonido,tendedero para ropa,tocadiscos,tostadora,trona,tv,utensilios básicos,utensilios de barbacoa,ventilador,videoconsola,wifi,zona para trabajar
https://www.airbnb.es/rooms/1151964477819696574?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1994673003&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1730967207_P365Y95GH1vWYuZC&previous_page_section_name=1000&federated_search_id=35dbe1d0-4307-41d5-8748-c5112db788ab,2024-11-07 10:12:02,1151964477819696574,Habitación privada cerca del parque guell y del mirador bunquer de barcelona barrio muy tranquiloel espacioaveces se escucha un poco de ruido desde la habitación por que está cerca de la escalera y del ascensor no siempre solo aveces generalmente dentro del departamento es muy tranquiloservicios y zonas comuneslos huéspedes pueden estar en el salón mirar la tele o comer en la mesa cocinar algo en la cocina guardar los alimentos y en la neveranúmero de registroexempt,Carolina,Habitación,30.0,"Barcelona, Catalunya, España",4.83,6.0,0.0,,1.0,,1.0,14:00,11:00,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
https://www.airbnb.es/rooms/22548858?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-01&check_out=2024-12-06&source_impression_id=p3_1730967207_P3vdhzEClVecUbUP&previous_page_section_name=1000&federated_search_id=35dbe1d0-4307-41d5-8748-c5112db788ab,2024-11-07 10:12:02,22548858,"El apartamento esta situado en la famosa rambla de barcelona, ofrece alojamiento entero con un balcón.este apartamento cuenta con aire acondicionado calefacción, zona de estar con tv, mesa de comedor y cocina con horno, lavadora, lavavajillas y wifi.el apartamento incluye suelo de madera, un dormitorio con cama doble y un dormitorio con 2 camas individuales.el espacioel apartamento incluye suelo de madera, dormitorio doble, dormitorio con 2 camas individuales con toallas y ropa de cama y un baño. también tiene una cocina totalmente equipada y un balcón.este apartamento cuenta con aire acondicionado calefacción, zona de estar con tv, mesa de comedor y cocina con horno, lavadora, lavavajillas y wifi.número de registrohutb-000941",Joan,Alojamiento entero,160.0,"Barcelona, Catalunya, España",4.84,0.0,40.0,1.0,4.0,2.0,3.0,14:00,11:00,10.0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1
https://www.airbnb.es/rooms/1186557696488151161?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2025-01-06&check_out=2025-01-11&source_impression_id=p3_1730967207_P323iUPiM0_BPA6x&previous_page_section_name=1000&federated_search_id=35dbe1d0-4307-41d5-8748-c5112db788ab,2024-11-07 10:12:02,1186557696488151161,La valoración media aparecerá después de 3 evaluaciones,Robinson,Alojamiento entero,146.0,"Barcelona, Catalunya, España",0.0,0.0,0.0,2.0,6.0,3.0,3.0,14:00,12:00,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
https://www.airbnb.es/rooms/80004?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-15&check_out=2024-11-21&source_impression_id=p3_1730967212_P3PioRydlFZrzK3i&previous_page_section_name=1000&federated_search_id=dd4ead62-3de6-4645-b0cb-cdf75954494e,2024-11-07 10:12:02,80004,"El espacioal pie del parque montjuïc, a 4 minutos del metro paralelo, este bonito y cómodo piso de tres dormitorios y un gran salón-cocina con vistas al balcon, perfectamente distribuido, satisfacerá plenamente a los visitantes más conocedores. idealmente situado en el viejo barrio barcelonés del poble sec convertido en un barrio de moda, la finca está rodeada de bares de tapas y de copas, restaurantes típicos, discotecas de moda y de teatros prestigiosos, como el apolo o el cabaret el molino inaugurado en 1898. ubicado en una calle tranquila, a un paso de la zona peatonal, el piso no está expuesto a los ruidos nocturnos. a unos pasos estan accessibles los puntos estratégicos de la ciudad : la rambla a 10 minutos, el estadio olímpico, las ferias, la fundación miró, el puerto de barcelona, el palacio güell de gaudí, la plaza de españa, el barrio gótico... el barrio está muy bien comunicado gracias a las lineas 2 y 3 de metro, al funicular del montjuïc que lleva al teleférico –que conecta con el puerto- y gracias a los buses que van al aeropuerto. localizado en un primero con ascensor, este piso de 62 m2 recientemente renovado ofrece todas las comodidades : conexión wi-fi, llamadas ilimitadas a fijos españoles, televisión/dvd, cadena de música con ipod dock, una cocina totalmente equipada, una cuna para bébé, una lavadora con secadora, aire condicionado y calefacción. está pensado para acoger confortablemente hasta cinco personas, en cuatro camas, incluyendo un sofá-cama. las pinturas que decoran el piso son obras originales.número de registrohutb-004026",Xavier,Alojamiento entero,128.0,"Barcelona, Cataluña, España",4.66,191.0,0.0,1.0,5.0,3.0,3.0,15:00,11:00,9.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0
https://www.airbnb.es/rooms/1262390950809215892?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2007669443&search_mode=regular_search&check_in=2024-12-01&check_out=2024-12-06&source_impression_id=p3_1730967212_P3oJSAuf1THlvmPU&previous_page_section_name=1000&federated_search_id=dd4ead62-3de6-4645-b0cb-cdf75954494e,2024-11-07 10:12:02,1262390950809215892,"Descubre el corazón de barcelona desde nuestra acogedora habitación en gracia, un animado barrio conocido por su encanto bohemio, sus animadas plazas y sus restaurantes locales. la habitación ofrece abundante luz natural, comodidades modernas y un ambiente tranquilo. perfecto para personas que viajan solas o parejas que buscan explorar atracciones cercanas como park güell, con fácil acceso en metro a los lugares emblemáticos de la ciudad. tu escapada urbana te espera! con rocky como anfitrión 🐶número de registroexempt",Anthony,Habitación,38.0,"Barcelona, Catalunya, España",0.0,0.0,0.0,,2.0,,1.0,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
https://www.airbnb.es/rooms/1239920055875442315?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2016940308&search_mode=regular_search&check_in=2024-11-25&check_out=2024-11-30&source_impression_id=p3_1730967212_P3VZZdurH1S3qlu2&previous_page_section_name=1000&federated_search_id=dd4ead62-3de6-4645-b0cb-cdf75954494e,2024-11-07 10:12:02,1239920055875442315,"Estamos alquilando una pequeña habitación privada en poble sec, a poca distancia a pie de: plaza españa, le eixample, plaza cataluña, avenida paralelo, estación de metro, autobús y todo el transporte público.el espacioestamos alquilando una pequeña habitación privada (las llaves de la cerradura de la puerta de tu propia habitación para ti. hay: toallas de uso gratuito, ropa de cama y conexión wifi gratuita). compartiendo el apartamento y las áreas comunes; cocina, baño y tenemos una señora de la limpieza todos los días para las áreas comunes. - el apartamento se comparte con huéspedes de airbnb como tú.servicios y zonas comunescocina y bañootros aspectos destacablesla entrada es después de las 15:00hrs. no hay check-in después de las 24 horas/00 horas - tarifa extra de 20 euros por llegada después de las 20 horas. la salida se realizará antes de las 11:00 a. m. – salida después de la hora establecida sin permiso/sin aurthorized... recargo de 30 horas por cada hora después de las 11: 00 horas. -- necesitamos ver el nombre y el número de identificación o pasaporte de la persona que realiza el check-in. -- para la limpieza, el saneamiento, la higina y los gustos personales: sin aceite para cocinar, sin sal, sin pimienta(no proporciono estos artículos) -- los huéspedes no registrados deben ser aprobación previa....30 € cargo diario adicional por cada huésped no registrado en la reserva ..todas las personas en el apartamento; deben estar en la reserva. - no se admiten bicicletas, scooters -3 planta sin ascensor(sin ascensor)- todos los huéspedes deben ser mayores de 18 años.tarifa de 60 euros con cargo adicional diario por cualquier mascota acompañante en el apartamento. -- esperamos que nos ayudes a limpiar lo que ensucies. esto incluye limpiar y guardar los platos y utensilios de cocina. -todos los daños a la propiedad deben ser reportados a nosotros... --nos se cobrarán 20 € por las sábanas o toallas manchadas. las toallas son para uso solo dentro del apartamento. -- recoger lo que ensucies en zonas comunes es importante. -- tiempo de silencio después de las 22:00h o 22:00h, (no música ni ruidos fuertes)...hacer fiestas durante este tiempo...la reserva la cancelará y tendrás que salir de la habitación o apartamento sin ningún reembolso. -- en caso de perder las llaves ... hay que pagar 70 € -- no se pueden usar fiestas, drogas ni alcohol dentro de las habitaciones ni del apartamento. - está prohibido fumar dentro de la habitación o apartamento..(debes tener que pagar 70 €.. limpieza especial) --el apartamento y las habitaciones están en buen estado...(luces, todos los muebles, electrodomésticos, cerraduras y llaves de las puertas) y cumplen con todos los requisitos de orden y limpieza para una convivencia detallada en los anuncios y especificaciones de la normativa de airbnb. --para garantizar la plena seguridad de las pertenencias de nuestros huéspedes, nos gusta mantener las puertas del apartamento cerradas como medida de precaución. siendo barcelona una de las zonas más seguras de españa, queremos asegurarnos de que la estancia de cada huésped esté libre de problemas, y esto es solo una cosa pequeña y sencilla que podemos hacer para garantizarlo. confirmando la reserva aceptas todas las reglas de la casa (incumplir las reglas, la reserva se cancelará y tienes que salir de la habitación o apartamento sin ningún reembolso)......graciasnúmero de registrohutb-102371",Jesus Maximiliano,Habitación,57.0,"Barcelona, Catalunya, España",0.0,0.0,0.0,,2.0,,1.0,15:00,10:00,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.airbnb.es/rooms/53858106?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-02&check_out=2024-12-07&source_impression_id=p3_1730967212_P3_Xu5Sww9v1mkaR&previous_page_section_name=1000&federated_search_id=dd4ead62-3de6-4645-b0cb-cdf75954494e,2024-11-07 10:12:02,53858106,"Acogedor piso de 2 habitaciones con terraza privada muy soleada.consta de salón comedor con salida a la terraza , ideal para comer y tomar el sol, 2 habitaciones dobles exteriores y sofá cama individual en el salón, 1 baño completo y cocina totalmente equipada.excelente ubicación.ideal para, familias, parejas y viajes de negocios. está situado en pleno centro de barcelona, frente al puerto, rodeado de servicio: supermercado, restaurantes, museos, teatros...el espaciopiso muy tranquilo con salon comedor, terreza soleada y dos habitaciones dobles.otros aspectos destacablesreservas no permitidas para menores de 25 añosapartamento en edificio residencial. se tiene que respetar el horario de descanso de los vecinos de 22h a 9h.no apto para fiestas ni celebraciones.check inn de 15h a 20h sin cargo. de 20h a 23h con cargo de 30€. a partir de las 23h ( bajo peticion ) con cargo de 60€.city tax- pago directonúmero de registrohutb-009302",Sandra,Alojamiento entero,105.0,,4.29,87.0,95.0,1.0,5.0,2.0,5.0,15:00,11:00,9.0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1
https://www.airbnb.es/rooms/1100488398083786257?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1933994847&search_mode=regular_search&check_in=2024-11-08&check_out=2024-11-13&source_impression_id=p3_1730967212_P3JejRfWBYf4SPxI&previous_page_section_name=1000&federated_search_id=dd4ead62-3de6-4645-b0cb-cdf75954494e,2024-11-07 10:12:02,1100488398083786257,"bienvenido a tu nuevo hogar lejos de casa! esta acogedora, pequeña y sencilla habitación ofrece una experiencia tranquila y céntrica en la ciudad de barcelona. con una cómoda cama dúplex (nido), tv, wifi y baño compartido. disfruta de un espacio limpio y acogedor. haz de esta habitación tu refugio ideal en la ciudad! p.d: por favor leer bien las normas del anuncio y los servicios que se ofrecen. gracias!!el espaciosomos un piso familiar y acogedor. en nuestro espacio cuentas con instalaciones limpias y cómodas para disfrutar de una estancia agradable. mantenemos una convivencia tranquila y familiar en todo momento. agradecemos leer atentamente los servicios que prestamos y las reglas del hogar antes de realizar la reserva. gracias!!servicios y zonas comuneshabitación privada con tv, wifi, ropa de cama y toallas limpias.baño compartido con la familia de la casa. son los único servicios que prestamos. las demás estancias de la casa no están disponibles. son de uso privado de la familia.durante tu estanciapueden contactar con nosotros a través de la aplicación o en persona si estamos en casa.otros aspectos destacablesnuestra habitación es sencilla, limpia y acogedora. ideal para viajeros que quieren descansar después de conocer la ciudad. es importante tener en cuenta las horas de silencio de 00 a 07:00 am. además, la ducha no puede exceder los 20 minutos por huésped, ya que en barcelona estamos en emergencia por sequía.pedimos a nuestros huéspedes apagar las luces cuando no se estén usando y cerrar la puerta de la casa al entrar y salir. muchas gracias 🙏número de registroexempt",Jesús,Habitación,40.0,"Barcelona, Catalunya, España",4.75,63.0,0.0,,2.0,,2.0,15:00,12:00,9.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
https://www.airbnb.es/rooms/1228812933215136247?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1730967212_P3IkC3FAEvQJISQX&previous_page_section_name=1000&federated_search_id=dd4ead62-3de6-4645-b0cb-cdf75954494e,2024-11-07 10:12:02,1228812933215136247,"Este precioso apartamento está recién decorado y equipado con todo lo necesario para que tus vacaciones en barcelona sean perfectas. es destacado por su diseño moderno y cuenta con 3 habitaciones y 2 baños. está ubicado en una zona súper bonita. fácil de comunicar y muy cerca de transporte público. su magnífica ubicación combina la tranquilidad de una zona residencial con la conveniencia de estar cerca de tiendas, restaurantes y atracciones culturales. es perfecto para viajes en grupo.el espacioacerca de este espacio este fantástico apartamento está ubicado en una zona súper bonita. fácil de comunicar y muy cerca de transporte público. el espacio este precioso apartamento está recién decorado y equipado con todo lo necesario para que tus vacaciones en barcelona sean perfectas.el apartamento tiene 3 dormitorios y 2 baños, cocina totalmente equipada y mesa de comedor. el apartamento dispone de plancha, wifi, secador de pelo, balcón, aire acondicionado (frío/calor) y tv. en la cocina independiente de vitrocerámica se dispone de frigorífico, microondas, horno, congelador, lavadora, lavavajillas, vajilla/cubertería, cafetera, tostadora y hervidor de agua.la ubicación este apartamento está situado a pocos minutos de plaza españa, en la zona de nova esquerra. este barrio, situado a los pies de montjuïc, está de moda entre los jóvenes por su ambiente multicultural.recomendamos desplazarse a pie o en transporte público. también se puede ir al centro de la ciudad en bicicleta o moto eléctrica.servicios y zonas comunes los huéspedes tienen acceso a todo el apartamento. otros aspectos destacables tenga en cuenta la siguiente información importante antes de reservar:- toallas, sábanas y papel higiénico están incluidos a la llegada, pero la reposición durante la estancia no está incluida。 llegada fuera de horario:- nuestro horario de check-in es de 15:00 a 19:00 horas, de lunes a viernes (consúltanos si quieres hacer el check in antes). fuera de este horario cobraremos 30€ en efectivo, después de las 22h será de 50 eur y a partir de la 1h 100 euros- si el día de llegada es festivo local o nacional, fines de semana, el coste será de 40 eur hasta las 22h, después de las 22h será de 60 eur y a partir de la 1h 150euros- si el día de llegada es 24/12, 25/12, 26/12, 31/12 y 01/01 los cargos serán los siguientes: 50 eur hasta las 22 h, a partir de las 22 h 100 euros y después de la 1 h 150 euros- se aplicará la tasa turística vigente en barcelona 2024. (6.25€/persona/noche, mayores de 17 años y hasta 7 noches).- no está permitido fumar bajo ningún concepto. recibir una denuncia o tener constancia de que fumar en el apartamento supondrá el desalojo inmediato del apartamento y una multa de al menos 400 euros.- no se permiten fiestas o reuniones bajo ningún concepto. si recibimos una denuncia y/o interviene la policía, seguridad o vecinos, tendrás que pagar una multa de 500€ (además de la de la policía)número de registrohutb001011número de registrohutb-001011",Junith,Alojamiento entero,100.0,"Barcelona, Catalunya, España",4.63,8.0,60.0,2.0,5.0,3.0,3.0,15:00,11:00,9.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
https://www.airbnb.es/rooms/1147775583900180464?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1897543260&search_mode=regular_search&check_in=2024-11-09&check_out=2024-11-14&source_impression_id=p3_1730967212_P3D8IWNXU7JbC8sl&previous_page_section_name=1000&federated_search_id=dd4ead62-3de6-4645-b0cb-cdf75954494e,2024-11-07 10:12:02,1147775583900180464,"Amplia habitación doble en el bullicioso corazón de barcelona. inundado de luz natural, adornado con una decoración moderna. tiene una cama doble muy cómoda, un sofá, un armario y una silla. a pasos de lugares emblemáticos y de una vibrante vida nocturna. perfecto para exploradores urbanos. disfruta de barcelona a poca distancia de la rambla, la plaza mayor, el famoso mercado la boquería, la icónica plaza catalunya, el passeig de gracia de gaudí y mucho más!servicios y zonas comunesapartamento tiene baño compartido y cocina toatlmente equipada lista para su uso.número de registroexempt",Victoria Isabel,Habitación,55.0,,0.0,0.0,45.0,,2.0,,1.0,15:00,11:00,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.airbnb.es/rooms/1146574777659150274?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-01&check_out=2024-12-06&source_impression_id=p3_1730967212_P3ob72W_z9TGIKbX&previous_page_section_name=1000&federated_search_id=dd4ead62-3de6-4645-b0cb-cdf75954494e,2024-11-07 10:12:02,1146574777659150274,"Apartamentos de nueva construcción en el clot, muy cerca de la plaza de las glorias catalanas. cada apartamento dispone de una cocina completa con aire acondicionado, pantalla de tv, wifi.el espacioen cada reserva se proporciona a los huéspedes:- toallas, ropa de cama, albornoz, zapatillas, gel de ducha, champú, secador de pelo.- se ofrecen productos de cortesía (aceite, vinagre, azúcar, cápsulas de café, sobres de té).- para la cocina se facilita detergente para platos, estropajo, trapo y bolsa de basura.la cocina dispone de:- vitrocerámica para 2 sartenes u ollas.- cafetera dolce gusto- microondas- nevera- hervidor de agua- utensilios para cocinar- vajillanúmero de registroatb-000276",Carmen,Alojamiento entero,102.0,,5.0,3.0,0.0,1.0,2.0,1.0,1.0,15:00,11:00,9.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
https://www.airbnb.es/rooms/1239353939252642805?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1988427769&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1730967217_P3rA3SlS9nkGfkMN&previous_page_section_name=1000&federated_search_id=279085cd-1c32-4a13-82ea-4c2d938300c0,2024-11-07 10:12:02,1239353939252642805,"Pequeña habitación acogedora, tiene 9 metros cuadrados, hay una cama litera , un armario y una cómoda pequeña, las ventanas dan al frente, con rejas de hierro, la habitación no tiene cerradura personal. el baño es compartido con otros huéspedes, hay cocina, nevera y microondas para comidas preparadas.el espaciola casa está en una zona céntrica y tranquila, hay dos líneas de metro cerca, parada de autobús, 5 paradas a sagrada familia, 7 paradas a plaza catalunya, muy cerca de los jardines de gaudí.durante tu estanciacon chat arbnbotros aspectos destacablesno se puede beber alcohol ni fumar en la casa, después de las 23:00 hay un momento de tranquilidad en la casa.número de registroexempt",Mate,Habitación,23.0,"Barcelona, Catalunya, España",4.33,9.0,5.0,,2.0,3.0,2.0,12:00,10:00,12.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
