urls,timestamp,record_id,titles,host_name,property_types,prices_per_night,location,ratings,num_reviews,cleaning_fee,baños,maximum_guests,dormitorios,camas,check_in_hour,check_out_hour,total_hours_checkin
https://www.airbnb.es/rooms/1268094823823482110?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2012221469&search_mode=regular_search&check_in=2024-11-18&check_out=2024-11-23&source_impression_id=p3_1730967226_P3IeInq__vF1Hy8d&previous_page_section_name=1000&federated_search_id=a522ec9d-1578-45fe-80ea-45f58e4c85ac,2024-11-07 10:12:02,1268094823823482110,"Habitación privada sencilla para 4 personas, con 3 camas (1 cama matrimonial y 2 camas individuales) tiene 2 baños compartidos en un apartamento compartido conmigo.el espaciocomparte el apartamento con habitaciones privadas y baños compartidosservicios y zonas comunesla cocina y el baño son compartidosnúmero de registroexempt",Kenzo,Habitación,47.0,"Barcelona, Catalunya, España",0.0,0.0,35.0,,4.0,,3.0,15:00,11:00,9.0
https://www.airbnb.es/rooms/1269383741709289176?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2013369272&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1730967226_P3sYRCrRfG2mZTIH&previous_page_section_name=1000&federated_search_id=a522ec9d-1578-45fe-80ea-45f58e4c85ac,2024-11-07 10:12:02,1269383741709289176,"Pequeña habitación interior para descansar, cuenta con una cama doble para 2 personas, y una pequeña ventana que va al lavadero. es ideal solo para descansar y explorar la ciudad.el baño y la cocina son compartidosel espacioapartamento compartido totalmente remodelado situado en el corazón de barcelona, a 900 metros de la famosa sagrada familia y a solo 2,9 km de la playa barceloneta. estación de metro verdaguer situada a tan solo 200 metros del edificio. el apartamento es compartido, cocina totalmente equipada, con cocina, todo lo que necesitas, para tu estancia. ofrecemos sabanas, toallas, wifi.número de registroexempt",Diego,Habitación,36.0,"Barcelona, Catalunya, España",0.0,0.0,35.0,,2.0,,1.0,15:00,11:00,9.0
https://www.airbnb.es/rooms/1282445860434820248?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1730967226_P3SSjVgPWnh5V9FN&previous_page_section_name=1000&federated_search_id=a522ec9d-1578-45fe-80ea-45f58e4c85ac,2024-11-07 10:12:02,1282445860434820248,"Te damos la bienvenida a este elegante apartamento en el corazón del raval, perfecto para un máximo de 4 huéspedes. disfruta del animado ambiente de esta zona peatonal, llena de arte callejero, bares animados y deliciosa comida callejera. a pocos pasos de atracciones emblemáticas como macba, palau güell, la boqueria market, carrer dels tallers y sant pau del camp. este animado barrio es conocido por sus diversas comunidades y sus bulliciosas calles, así que prepárate para el ruido día y noche mientras la gente disfruta de la vibrante cultura local.el espacioes un apartamento en un nivel inferior en el edificio , no hay ascensores , hay que subir unos escalones. hay 2 habitaciones , una vez con una cama doble. y una habitación con 2 camas individuales.número de registroexempt",HostPro,Alojamiento entero,110.0,"Barcelona, Catalunya, España",0.0,0.0,60.0,1.0,4.0,2.0,3.0,15:00,11:00,9.0
https://www.airbnb.es/rooms/1234633898550186236?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2022523716&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1730967226_P3vd6fOHXOgiRuj9&previous_page_section_name=1000&federated_search_id=a522ec9d-1578-45fe-80ea-45f58e4c85ac,2024-11-07 10:12:02,1234633898550186236,Este anfitrión tiene 21 evaluaciones de otros alojamientos. échales un vistazo,Leandro,Habitación,50.0,"Barcelona, Catalunya, España",0.0,0.0,0.0,,3.0,,1.0,12:00,10:00,12.0
https://www.airbnb.es/rooms/1253564572663779439?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-01&check_out=2024-12-06&source_impression_id=p3_1730967226_P3-OQyAXsMYpi37i&previous_page_section_name=1000&federated_search_id=a522ec9d-1578-45fe-80ea-45f58e4c85ac,2024-11-07 10:12:02,1253564572663779439,"En este alojamiento se respira tranquilidad: relájate con toda la familia!otros aspectos destacablesinformamos que las llegadas despues de las 22:00 hasta la medianoche tienen un sobrecoste de 30€ y después de medianoche de 50€. eso es por las horas nocturnas y el sobreesfuerzo que supone, además de no tener transporte público accesible.número de registrohutb-006393",Diana,Alojamiento entero,70.0,"Barcelona, Catalunya, España",0.0,0.0,50.0,1.0,6.0,2.0,5.0,15:00,11:00,9.0
https://www.airbnb.es/rooms/1283339364991164933?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1730967226_P3EDRL_82vXHJkkb&previous_page_section_name=1000&federated_search_id=a522ec9d-1578-45fe-80ea-45f58e4c85ac,2024-11-07 10:12:02,1283339364991164933,Este anfitrión tiene 15.821 evaluaciones de otros alojamientos. échales un vistazo,Sh Barcelona Team,Alojamiento entero,108.0,,0.0,0.0,182.0,1.0,5.0,3.0,4.0,15:00,11:00,9.0
https://www.airbnb.es/rooms/708585040013400709?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-24&check_out=2024-11-29&source_impression_id=p3_1730967226_P3PwSa9ersMs-taW&previous_page_section_name=1000&federated_search_id=a522ec9d-1578-45fe-80ea-45f58e4c85ac,2024-11-07 10:12:02,708585040013400709,"Situado en el corazón de barcelona, aprox. a 5 min de la plaza catalunya. habitación doble con balcón interior y 2 camas individuales con baño privado, mininevera, caja fuerte, smart tv y smart lock.limpieza cada 2 días los huéspedes tienen que pagar un impuesto gourmet de 5,50 € por persona y noche. el lugar para el registro de entrada y recoger las llaves en via laietana 71 2do piso (aprox. 5 minutos a pie casp green house)el espaciosituado en el corazón de barcelona, aprox. a 5 min de la plaza catalunya. habitación cuádruple sin vista y 4 camas individuales cuenta con baño privado, mininevera, caja fuerte, smart tv y smart lock.limpieza cada 2 días los huéspedes tienen que pagar un impuesto gourmet de 5,50 € por persona y noche. el lugar para el registro de entrada y recoger las llaves en via laietana 71 2do piso (aprox. 5 minutos a pie casp green house)otros aspectos destacableslimpieza cada 2 días los huéspedes tienen que pagar un impuesto gourmet de 5,50 € por persona y noche. el lugar para el registro de entrada y recoger las llaves en via laietana 71 2do piso (aprox. 5 minutos a pie casp green house)número de registrohb-462167",Casp Green,Habitación,91.0,"Barcelona, Catalunya, España",4.41,153.0,0.0,1.0,2.0,1.0,2.0,15:00,11:00,9.0
https://www.airbnb.es/rooms/1258528215038263464?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2004515009&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1730967226_P3gNyKYzMHHlVUV-&previous_page_section_name=1000&federated_search_id=a522ec9d-1578-45fe-80ea-45f58e4c85ac,2024-11-07 10:12:02,1258528215038263464,La valoración media aparecerá después de 3 evaluaciones,Kristina,Habitación,30.0,"Barcelona, Catalunya, España",0.0,0.0,20.0,,1.0,,1.0,16:00,11:00,8.0
https://www.airbnb.es/rooms/1262988583430857983?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2022573505&search_mode=regular_search&check_in=2024-12-01&check_out=2024-12-06&source_impression_id=p3_1730967226_P3my4N_bLlKprljR&previous_page_section_name=1000&federated_search_id=a522ec9d-1578-45fe-80ea-45f58e4c85ac,2024-11-07 10:12:02,1262988583430857983,Esta reserva no es reembolsable.,Mila,Habitación,27.0,"Barcelona, Catalunya, España",0.0,0.0,0.0,,2.0,,1.0,16:00,11:00,8.0
https://www.airbnb.es/rooms/45558244?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-15&check_out=2024-11-20&source_impression_id=p3_1730967231_P3p8NLPAysM1UqKb&previous_page_section_name=1000&federated_search_id=4fe876ef-3be6-4067-9c9a-e282f6a7b525,2024-11-07 10:12:02,45558244,"El espacio cuenta con dos dormitorios dobles, salón-comedor, cocina totalmente equipada, baño y acceso a la terraza compartida en la azotea.número de registrohutb-001305",Fernando,Alojamiento entero,97.0,"Barcelona, Catalunya, España",4.66,147.0,125.0,1.0,4.0,2.0,3.0,15:00,11:00,9.0
https://www.airbnb.es/rooms/1248760917371966497?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2016541719&search_mode=regular_search&check_in=2024-11-11&check_out=2024-11-16&source_impression_id=p3_1730967231_P3y3bswxrpbHVrdt&previous_page_section_name=1000&federated_search_id=4fe876ef-3be6-4067-9c9a-e282f6a7b525,2024-11-07 10:12:02,1248760917371966497,"Disfruta de una estancia exclusiva en una habitación doble “diamante” en un piso compartido, con ventana interior, a pocos pasos de la icónica sagrada familia. tranquila, luminosa y acogedora, con cama de matrimonio y cocina totalmente equipada. el salón tiene una vista increíble de barcelona desde este ático, inundado de luz natural. ubicación inmejorable con metro, autobuses, supermercados y restaurantes en la misma calle. te espero para una experiencia inolvidable!el espacioacogedor apartamento a pocos pasos de la sagrada familia. las habitaciones son muy cómodas, luminosas y tranquilas, con escritorio y ventana interior. el salón es amplio y perfecto para relajarse, con una increíble vista de toda barcelona, ya que estamos en un ático. además, por la ventana del salón entra mucho sol, creando un ambiente cálido y acogedor. la cocina está totalmente equipada, incluyendo lavadora, y el baño es moderno y bien iluminado. ideal para quienes buscan una estancia cómoda y bien ubicada en barcelona!servicios y zonas comuneslos huéspedes podrán disfrutar de wifi de alta velocidad y tendrán acceso a zonas comunes como la cocina, sala de estar y baño!durante tu estanciacualquier duda estaré a disposición aquí en airbnb y por whats app!número de registroexempt",Alerson,Habitación,47.0,"Barcelona, Catalunya, España",0.0,2.0,15.0,,2.0,,1.0,14:00,10:00,10.0
https://www.airbnb.es/rooms/1053700313118006932?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-08&check_out=2024-11-13&source_impression_id=p3_1730967231_P3WulBQ2_AX0w6Z8&previous_page_section_name=1000&federated_search_id=4fe876ef-3be6-4067-9c9a-e282f6a7b525,2024-11-07 10:12:02,1053700313118006932,Disfruta del fácil acceso a todo desde este alojamiento perfectamente ubicado.número de registroexempt,Fer,Habitación,25.0,"Barcelona, Catalunya, España",0.0,0.0,10.0,1.0,2.0,1.0,1.0,14:00,10:00,10.0
https://www.airbnb.es/rooms/1213346581421636460?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2024042094&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1730967231_P3-pj0yBq--Cqo_v&previous_page_section_name=1000&federated_search_id=4fe876ef-3be6-4067-9c9a-e282f6a7b525,2024-11-07 10:12:02,1213346581421636460,Disfruta de la sencillez de este alojamiento tranquilo y céntrico.el apartamento está ubicado a 2 calles de la iglesia de la sagrada familia y de la boca del metro.número de registroexempt,Maria Camila,Habitación,56.0,"Barcelona, Catalunya, España",0.0,0.0,30.0,,2.0,,1.0,15:00,12:00,9.0
https://www.airbnb.es/rooms/1282474022888661507?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-08&check_out=2024-12-13&source_impression_id=p3_1730967230_P3mSFToO0WzCa3da&previous_page_section_name=1000&federated_search_id=4fe876ef-3be6-4067-9c9a-e282f6a7b525,2024-11-07 10:12:02,1282474022888661507,Este anfitrión tiene 15.821 evaluaciones de otros alojamientos. échales un vistazo,Sh Barcelona Team,Alojamiento entero,99.0,"Barcelona, Catalunya, España",0.0,0.0,135.0,2.0,5.0,2.0,3.0,15:00,0:00,9.0
https://www.airbnb.es/rooms/1279034995385137358?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2020960331&search_mode=regular_search&check_in=2024-11-07&check_out=2024-11-12&source_impression_id=p3_1730967231_P3DXCFnsGJpuovUZ&previous_page_section_name=1000&federated_search_id=4fe876ef-3be6-4067-9c9a-e282f6a7b525,2024-11-07 10:12:02,1279034995385137358,Este alojamiento tiene una ubicación estratégica: será muy fácil planear tu visita!número de registrohutb-739472,David,Habitación,56.0,"Barcelona, Catalunya, España",0.0,0.0,20.0,,2.0,,1.0,17:00,11:00,7.0
https://www.airbnb.es/rooms/1224606100529557671?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1976327131&search_mode=regular_search&check_in=2024-11-07&check_out=2024-11-14&source_impression_id=p3_1730967231_P3dUC3NCOumWdkkn&previous_page_section_name=1000&federated_search_id=4fe876ef-3be6-4067-9c9a-e282f6a7b525,2024-11-07 10:12:02,1224606100529557671,"Habitación con cama matrimonial en casa compartida, la habitación cuenta con calefacción y ventilador se encuentra a tan solo 10 minutos caminando de la sagrada familia wifi las 24 horas. acceso a la cocina compartida, 2 baños compartidos con otros huéspedes y terraza con sofás se puede fumar en los exteriores de la casa, en la cocina encontrarás electrodomésticos y utensilios para cocinardamos entre todos los de la casa 10€ mensuales para la compra de detergentes y bienes comunesel espaciohabitación con cama matrimonial en casa compartida la casa te da acceso a cocina compartida, baño compartido y salón y terraza soleada wifi las 24 horas cama tipo canapé y armarioservicios y zonas comunesla cocina, los baños y el salón son compartidosnúmero de registroexempt",Alvaro,Habitación,26.0,"Barcelona, Catalunya, España",4.0,7.0,0.0,,1.0,,1.0,15:00,11:00,9.0
https://www.airbnb.es/rooms/1283387196397163220?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-07&check_out=2024-11-12&source_impression_id=p3_1730967231_P39deZNYMq6SC07g&previous_page_section_name=1000&federated_search_id=4fe876ef-3be6-4067-9c9a-e282f6a7b525,2024-11-07 10:12:02,1283387196397163220,"Hago todo lo posible porque también te encanta esta hermosa ciudad.disfruta de una habitación suite privada cómoda y excelentemente ubicada con baño privado. ideal para parejas enamoradas. a no más de 30 segundos a pie de la emblemática calle ""passeig de gràcia""cruzando la calle desde el edificio podrás disfrutar de cada uno de los infinitos encantos de barcelonauna suite tranquila con paz absoluta!como una gran vieja amiga me dijo una vez:ubicación, locatio, ubicación ! vive esta experiencia !número de registrohb-004656",Carlos,Habitación,86.0,"Barcelona, Catalunya, España",0.0,0.0,50.0,1.0,2.0,1.0,1.0,15:00,,9.0
https://www.airbnb.es/rooms/968211303809451269?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1729086078&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1730967231_P305MbTiffD3FMJI&previous_page_section_name=1000&federated_search_id=4fe876ef-3be6-4067-9c9a-e282f6a7b525,2024-11-07 10:12:02,968211303809451269,Dormitorio privado con 2 camas individuales en un apartamento compartido en el distrito del eixamplenúmero de registroexempt,Kenzo,Habitación,34.0,"Barcelona, Catalunya, España",3.89,9.0,30.0,,2.0,,2.0,15:00,11:00,9.0
https://www.airbnb.es/rooms/1252048973669419171?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-07&check_out=2024-11-12&source_impression_id=p3_1730967231_P3XrPEgCknS3fYRY&previous_page_section_name=1000&federated_search_id=4fe876ef-3be6-4067-9c9a-e282f6a7b525,2024-11-07 10:12:02,1252048973669419171,"Disfruta del encanto de este alojamiento tranquilo y céntrico.una habitación muy luminosa con acceso a la terraza. esta en el corazón de barcelona, muy bien conectado con el transporte publico y a 20 minutos caminando de la playa.número de registroexempt",Lili,Habitación,78.0,"Barcelona, Catalunya, España",0.0,0.0,50.0,1.0,2.0,1.0,1.0,,,
https://www.airbnb.es/rooms/1283369889756597626?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-09&check_out=2024-11-14&source_impression_id=p3_1730967231_P3ycuXacM4G0RXIM&previous_page_section_name=1000&federated_search_id=4fe876ef-3be6-4067-9c9a-e282f6a7b525,2024-11-07 10:12:02,1283369889756597626,"Este es un apartamento completamente privado. la ubicación es perfecta (a tan solo 5 minutos de la estación de metro que va directamente al aeropuerto y centro de la ciudad)el apartamento cuenta con todo... sábanas, toallas, toallas, cocina, cocina, aire acondicionado, wifi. el barrio es absolutamente pintoresco, con todo tipo de tiendas, restaurantes y bares. zona segura y divertida.los datos de llegada siempre se enviarán a través de tu perfil no se preocupe. te deseo que disfrutes de la estancia.cualquier duda estoy para atenderlesmis mejores deseos !número de registroexempt",Carlos,Alojamiento entero,40.0,"L'Hospitalet de Llobregat, Catalunya, España",0.0,0.0,45.0,1.0,2.0,1.0,1.0,15:00,,9.0
https://www.airbnb.es/rooms/28688045?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1730967231_P34i5YmzAl5NNu9z&previous_page_section_name=1000&federated_search_id=4fe876ef-3be6-4067-9c9a-e282f6a7b525,2024-11-07 10:12:02,28688045,"Increíble piso en el cuadrado de oro de la dreta de l'eixample, el barrio más exclusivo del centro de barcelona. a 1,5 cuadra de passeig de gracia. muy próximo a la pedrera, casa batlló y sagrada familia. perfecto para turistas!edificio señorial de fin de 1800, lleno de luz. balcón al frente.equipado para 5 huéspedes, 2 habitaciones y vestidor.cama matrimonial en el dormitorio principal, 2 camas en el secundario (litera, la de arriba plegable) y sofá cama en el salón. lavadora secaropas.el espacioel departamento cuenta con tres grandes ventanales a un balcón corrido, que le da mucha luminosidad y sol. este balcón cuenta con una mesita y dos sillas, para tomar un aperitivo por la tarde.otros aspectos destacablesla tasa turística de barcelona es 5,00€ por noche y persona superior a 16 años, para un máximo de 7 noches. no está incluida en el precio. (decreto 141/2017)protocolo de limpieza: se utilizan limpiadores y desinfectantes aprobados por las organizaciones mundiales de la salud y uso equipo de protección para ayudar a prevenir la contaminación cruzada.número de registrohutb-008768",Max,Alojamiento entero,174.0,,4.8,301.0,80.0,1.0,5.0,2.0,3.0,16:00,12:00,8.0
https://www.airbnb.es/rooms/1280281294391488962?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2021986255&search_mode=regular_search&check_in=2024-11-16&check_out=2024-11-21&source_impression_id=p3_1730967231_P3ZaqWQQORDGjEVf&previous_page_section_name=1000&federated_search_id=4fe876ef-3be6-4067-9c9a-e282f6a7b525,2024-11-07 10:12:02,1280281294391488962,"Habitación privada para 2 huéspedes con baño compartido en un apartamento compartido en borndisfruta de una cómoda habitación privada con puerta con cerradura, perfecta para dos huéspedes. tu estancia incluye:toallas y ropa de cama gratuitaswifi gratuitoacceso a zonas comunes compartidas: cocina y bañolimpieza diaria de las zonas comunes por parte de nuestra señora de la limpiezacompartirás el apartamento con otros huéspedes de airbnb, garantizando un ambiente amable y social.el espaciodisfruta de una cómoda habitación privada con puerta con cerradura, perfecta para dos huéspedes. tu estancia incluye:toallas y ropa de cama gratiswifi gratuitoacceso a las zonas comunes compartidas: cocina y bañolimpieza diaria de las zonas comunes por parte de nuestra señora de la limpiezaservicios y zonas comunesbaño y cocinaotros aspectos destacablesllegada entre las 15:00 y las 20 horasno se permite el check-in después de la 1:00 a. m. --20 eurs fee extra fee for late check-in after 20hrs.la salida se realizará antes de las 11:00 a. m. salida después de la hora establecida sin permiso/sin aurthorized... recargo de 30 € por cada hora después de las 11:00 horas. -- necesitamos ver el nombre y el número de identificación o pasaporte de la persona que realiza el check-in. - por motivos de seguridad, no se admiten niños menores de 18 años, toda esta información está en el anuncio de airbnb. -- para la limpieza, el saneamiento, la higina y los gustos personales: sin aceite para cocinar, sin sal, sin pimienta(no proporciono estos artículos)-- los huéspedes no registrados deben ser aprobados previamente...30 días con cargo extra por cada huésped -- esperamos que nos ayudes a limpiar lo que ensucies. esto incluye limpiar y guardar los platos y utensilios de cocina. tarifa de 60 euros con cargo adicional diario por cualquier mascota acompañante en el apartamento. -todos los daños a la propiedad deben ser reportados a nosotros... --nos se cobrarán 20 € por las sábanas o toallas manchadas. las toallas son para uso solo dentro del apartamento. -- recoger lo que ensucies en zonas comunes es importante.--quieto tiempo después de las 11pm o 23:00h, (sin música ni ruidos fuertes)...haciendo fiestas durante este tiempo...la reserva será cancelarla y hay que salir de la habitación o apartamento sin ningún reembolso.--en caso de perder las llaves ... tienes que pagar 120 € - no se pueden utilizar drogas ni alcohol dentro de las habitaciones ni del apartamento. - no se permite fumar dentro de la habitación o apartamento (debes pagar 500 €.. limpieza especial)--el apartamento y las habitaciones están en buen estado...(luces, todos los muebles, electrodomésticos, cerraduras y llaves de las puertas) y cumplen con todos los requisitos de orden y limpieza para una convivencia detallada en los anuncios y especificaciones de la normativa de airbnb. --para garantizar la plena seguridad de las pertenencias de nuestros huéspedes, nos gusta mantener las puertas del apartamento cerradas como medida de precaución. siendo barcelona una de las zonas más seguras de españa, queremos asegurarnos de que la estancia de cada huésped esté libre de problemas, y esto es solo una cosa pequeña y sencilla que podemos hacer para garantizarlo. confirmando la reserva aceptas todas las reglas de la casa (incumplir las reglas, la reserva se cancelará y tienes que salir de la habitación o apartamento sin ningún reembolso)......graciasnúmero de registrohutb-123560",Cesar Ariel,Habitación,57.0,"Barcelona, Catalunya, España",0.0,0.0,0.0,,2.0,,1.0,15:00,10:00,9.0
https://www.airbnb.es/rooms/42596707?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1730967231_P3GPPMfbZ8c-kqE4&previous_page_section_name=1000&federated_search_id=4fe876ef-3be6-4067-9c9a-e282f6a7b525,2024-11-07 10:12:02,42596707,"No se aceptan grupos de jóvenes menores de 25 años. el apartamento con balcón privado está en el centro de la ciudad aún así es tranquilo. se encuentra a pocos minutos de paseo de gracia, la pedrera, casa batlló, passeig de gràcies etc. os recomendamos visitar el barrio de gràcia para descubrir otra parte de barcelona. está muy bien ubicado para visitar la ciudad tanto a pie como en transporte público!el espaciola ubicación es primera! justo en el centro de la ciudad pero en una calle tranquila y tranquila, por lo que puede caminar unos minutos y estar en el distrito comercial y el casco antiguo!también puedes caminar hasta la plaça de catalunya o las ramblas, un agradable paseo a unos 20 'mientras disfrutas del diseño de las calles, las tiendas y disfrutas de la gente!también tienes el ""distrito de gracia"" a solo 14 'de distancia, otra parte vibrante de la ciudadcuenta con una sala de estar de diseño con un cómodo sofá cama y una tv plana, un dormitorio con una cama doble, una cocina totalmente equipada con mesa de comedor, un baño con ducha y un pequeño balcón amueblado donde los huéspedes pueden disfrutar de las vistas de la ciudad.tenga en cuenta que el apartamento tiene el aire acondicionado ubicado en la sala de estar.pedimos a nuestros huéspedes que cuiden el apartamento y lo devuelvan de la misma forma que lo damos nosotros. nuestra casa es tu casa.servicios y zonas comunespuedes usar todo el apartamento.el apartamento dispone de cuna y trona bajo petición (no garantizada) y sin coste adicional.ofrecemos un kit de cortesía que contiene 1 pastilla de jabón, y 1 champú y un gel de 20 ml cada uno. dejamos 2-3 rollos de papel higiénico en cada lavabo, toallas (una grande y una pequeña) para cada huésped, sábanas, y utensilios básicos de cocina. no facilitamos sal, azúcar, aceite, etc. si necesitas cualquier cosa durante tu estancia (más toallas, ventiladores extra, mantas, etc) no dudes en contactar con nosotros.otros aspectos destacableshorarios - check in a partir de las 15:00h con llave electrónica (auto check in). preguntar disponibilidad si necesita entrar antes.- check out antes de las 11:00h.check in online: las leyes de barcelona nos obligan a rellenar un formulario de registro de los huéspedes con sus datos así como el pago de la tasa turística*. le enviaremos toda la información por el chat de airbnb.cargos extras no incluidos*tasa turística: 6,88€ x noche x adulto (aplicable a mayores de 16 años y durante las primeras 7 noches).pago de la tasa turística: online antes de la llegada con mastercard, visa o amex. se realiza el pago en el último paso del check in online.normas de la casa. en caso de no cumplir con las normas la expulsión del apartamento es inmediata + multa de hasta 300€*no ruidos después de las 22:00h*fiestas no autorizadas / hacer botellón en el apartamento*no despedidas de soltero*no grupos de jóvenes*no se aceptan animales / mascotas*no está permitido fumar dentro del apartamento*no superar la capacidad máxima del apartamento*el día del check out sacar la basura, cocina recogida y platos lavados*prohibido traer a gente que no está registrada en la reserva del apartamentonúmero de registrohutb-005351",BarnaRent Apartments,Alojamiento entero,96.0,,4.38,99.0,70.0,1.0,4.0,1.0,2.0,15:00,11:00,9.0
https://www.airbnb.es/rooms/1247847001004128032?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1995509084&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1730967231_P3PuNriU4uPRuAlc&previous_page_section_name=1000&federated_search_id=4fe876ef-3be6-4067-9c9a-e282f6a7b525,2024-11-07 10:12:02,1247847001004128032,Este anfitrión tiene 113 evaluaciones de otros alojamientos. échales un vistazo,Kristina,Habitación,40.0,"Barcelona, Catalunya, España",0.0,0.0,25.0,,2.0,,1.0,16:00,11:00,8.0
https://www.airbnb.es/rooms/1198670794640846096?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2020618136&search_mode=regular_search&check_in=2024-11-07&check_out=2024-11-12&source_impression_id=p3_1730967231_P3On5ZtKsWc-l_fV&previous_page_section_name=1000&federated_search_id=4fe876ef-3be6-4067-9c9a-e282f6a7b525,2024-11-07 10:12:02,1198670794640846096,Disfruta de la sencillez de este alojamiento tranquilo y céntrico.número de registroexempt,Maria Camila,Habitación,56.0,"Barcelona, Catalunya, España",0.0,0.0,30.0,,2.0,,1.0,15:00,12:00,9.0
https://www.airbnb.es/rooms/1268315562716583459?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2012469117&search_mode=regular_search&check_in=2024-11-09&check_out=2024-11-14&source_impression_id=p3_1730967231_P3wACYCgFDX2m9H1&previous_page_section_name=1000&federated_search_id=4fe876ef-3be6-4067-9c9a-e282f6a7b525,2024-11-07 10:12:02,1268315562716583459,Sencillo en este lugar tranquilo y céntrico.número de registroexempt,Homeaway,Habitación,62.0,"Barcelona, Cataluña, España",0.0,2.0,20.0,,1.0,,1.0,13:00,,11.0
